time , r , theta , vr , vtheta , ar  , atheta
252.3062,2.0,84.512436,0.0,0.35352856,-0.0,1.680851E-6
252.4062,2.0,84.54779,0.0,0.3535359,-0.0,2.4825335E-6
252.50621,2.0,84.583145,0.0,0.3535281,-0.0,1.7493963E-6
252.60622,2.0,84.6185,0.0,0.35355115,-0.0,2.527237E-6
252.70622,2.0,84.653854,0.0,0.35356358,-0.0,2.2351742E-7
252.80623,2.0,84.68921,0.0,0.35355532,-0.0,-1.0192394E-6
252.90623,2.0,84.72456,0.0,0.35355517,-0.0,-1.937151E-7
253.00624,2.0,84.75992,0.0,0.35355136,-0.0,-1.7881393E-7
253.10625,2.0,84.79527,0.0,0.3535498,-0.0,2.026558E-7
253.20625,2.0,84.83063,0.0,0.35354716,-0.0,3.5762787E-7
253.30626,2.0,84.86598,0.0,0.35354647,-0.0,6.228685E-7
253.40627,2.0,84.90134,0.0,0.35354537,-0.0,6.914139E-7
253.50627,2.0,84.93669,0.0,0.35355073,-0.0,8.0168246E-7
253.60628,2.0,84.972046,0.0,0.35355395,-0.0,2.652407E-7
253.70628,2.0,85.0074,0.0,0.35356617,-0.0,-5.6624412E-8
253.80629,2.0,85.042755,0.0,0.35357007,-0.0,-1.2785197E-6
253.9063,2.0,85.07811,0.0,0.35357007,-0.0,-1.66893E-6
254.0063,2.0,85.113464,0.0,0.35355636,-0.0,-1.66893E-6
254.10631,2.0,85.14882,0.0,0.35353768,-0.0,-2.9802322E-7
254.20631,2.0,85.18417,0.0,0.35352513,-0.0,1.5705824E-6
254.30632,2.0,85.21953,0.0,0.35352722,-0.0,2.8252603E-6
254.40633,2.0,85.25488,0.0,0.35352623,-0.0,2.616644E-6
254.50633,2.0,85.29024,0.0,0.35352817,-0.0,2.7149915E-6
254.60634,2.0,85.32559,0.0,0.35351557,-0.0,2.5212764E-6
254.70634,2.0,85.36095,0.0,0.35351878,-0.0,3.7819148E-6
254.80635,2.0,85.39629,0.0,0.35350415,-0.0,3.4600496E-6
254.90636,2.0,85.43164,0.0,0.35350496,-0.0,4.9233436E-6
255.00636,2.0,85.466995,0.0,0.3535116,-0.0,4.8428774E-6
255.10637,2.0,85.50234,0.0,0.35350564,-0.0,4.1782855E-6
255.20638,2.0,85.5377,0.0,0.35352227,-0.0,4.774332E-6
255.30638,2.0,85.57305,0.0,0.3535264,-0.0,3.1113625E-6
255.40639,2.0,85.608406,0.0,0.35352388,-0.0,2.6971102E-6
255.5064,2.0,85.64376,0.0,0.35353377,-0.0,2.95043E-6
255.6064,2.0,85.679115,0.0,0.353547,-0.0,1.960993E-6
255.7064,2.0,85.71447,0.0,0.3535459,-0.0,6.377697E-7
255.80641,2.0,85.749825,0.0,0.35355213,-0.0,7.480383E-7
255.90642,2.0,85.78518,0.0,0.35355645,-0.0,1.2516976E-7
256.0064,2.0,85.82053,0.0,0.3535358,-0.0,-3.0696393E-7
256.1064,2.0,85.85589,0.0,0.35353395,-0.0,1.758337E-6
256.20642,2.0,85.89124,0.0,0.35352865,-0.0,1.9431116E-6
256.30643,2.0,85.9266,0.0,0.35352778,-0.0,2.4735928E-6
256.40643,2.0,85.96195,0.0,0.35351935,-0.0,2.5600195E-6
256.50644,2.0,85.99731,0.0,0.35351846,-0.0,3.4034254E-6
256.60645,2.0,86.03266,0.0,0.35352215,-0.0,3.4928323E-6
256.70645,2.0,86.068016,0.0,0.35352826,-0.0,3.1232835E-6
256.80646,2.0,86.10337,0.0,0.35351568,-0.0,2.5123359E-6
256.90646,2.0,86.13872,0.0,0.35349151,-0.0,3.7699938E-6
257.00647,2.0,86.174065,0.0,0.3534784,-0.0,6.1869623E-6
257.10648,2.0,86.20941,0.0,0.35348895,-0.0,7.4982645E-6
257.20648,2.0,86.24476,0.0,0.3534897,-0.0,6.443262E-6
257.3065,2.0,86.280106,0.0,0.35348058,-0.0,6.368756E-6
257.4065,2.0,86.31545,0.0,0.35348532,-0.0,7.2807075E-6
257.5065,2.0,86.3508,0.0,0.3534755,-0.0,6.8068507E-6
257.6065,2.0,86.38615,0.0,0.35347217,-0.0,7.787347E-6
257.7065,2.0,86.42149,0.0,0.3534863,-0.0,8.121133E-6
257.80652,2.0,86.45684,0.0,0.35348323,-0.0,6.708503E-6
257.90652,2.0,86.49219,0.0,0.35349205,-0.0,7.015467E-6
258.00653,2.0,86.527534,0.0,0.35349995,-0.0,6.133318E-6
258.10654,2.0,86.56288,0.0,0.3534998,-0.0,5.3435565E-6
258.20654,2.0,86.59823,0.0,0.3534936,-0.0,5.3584577E-6
258.30655,2.0,86.633575,0.0,0.35349664,-0.0,5.978346E-6
258.40656,2.0,86.66892,0.0,0.35346204,-0.0,5.6743625E-6
258.50656,2.0,86.70427,0.0,0.35345912,-0.0,9.134412E-6
258.60657,2.0,86.73962,0.0,0.35347,-0.0,9.426475E-6
258.70657,2.0,86.77496,0.0,0.35346743,-0.0,8.33869E-6
258.80658,2.0,86.81031,0.0,0.35345775,-0.0,8.59499E-6
258.9066,2.0,86.84566,0.0,0.3534704,-0.0,9.563565E-6
259.0066,2.0,86.881004,0.0,0.35347548,-0.0,8.296966E-6
259.1066,2.0,86.91635,0.0,0.35348016,-0.0,7.790327E-6
259.2066,2.0,86.9517,0.0,0.35346475,-0.0,7.3224305E-6
259.3066,2.0,86.987045,0.0,0.3534652,-0.0,8.8632105E-6
259.40662,2.0,87.02239,0.0,0.35346532,-0.0,8.818507E-6
259.50662,2.0,87.05774,0.0,0.35345605,-0.0,8.806586E-6
259.60663,2.0,87.09309,0.0,0.35344842,-0.0,9.733439E-6
259.70663,2.0,87.12843,0.0,0.35345176,-0.0,1.0496378E-5
259.80664,2.0,87.16378,0.0,0.35345665,-0.0,1.0162592E-5
259.90665,2.0,87.19913,0.0,0.3534569,-0.0,9.673834E-6
260.00665,2.0,87.234474,0.0,0.35344896,-0.0,9.647012E-6
260.10666,2.0,87.26982,0.0,0.35344005,-0.0,1.0442734E-5
260.20667,2.0,87.30516,0.0,0.3534292,-0.0,1.1333824E-5
260.30667,2.0,87.3405,0.0,0.35342965,-0.0,1.2418628E-5
260.40668,2.0,87.37585,0.0,0.3534348,-0.0,1.2373925E-5
260.50668,2.0,87.411194,0.0,0.3534586,-0.0,1.1858344E-5
260.6067,2.0,87.44654,0.0,0.35343233,-0.0,9.4771385E-6
260.7067,2.0,87.48188,0.0,0.35342035,-0.0,1.2105704E-5
260.8067,2.0,87.51722,0.0,0.35341623,-0.0,1.33037565E-5
260.9067,2.0,87.55256,0.0,0.3534009,-0.0,1.3715029E-5
261.0067,2.0,87.5879,0.0,0.35340384,-0.0,1.5249849E-5
261.10672,2.0,87.62324,0.0,0.35340688,-0.0,1.4954806E-5
261.20673,2.0,87.65858,0.0,0.35342714,-0.0,1.4650822E-5
261.30673,2.0,87.693924,0.0,0.35343254,-0.0,1.2624264E-5
261.40674,2.0,87.72927,0.0,0.35343993,-0.0,1.2084842E-5
261.50674,2.0,87.76462,0.0,0.35345984,-0.0,1.13457445E-5
261.60675,2.0,87.799965,0.0,0.353464,-0.0,9.354949E-6
261.70676,2.0,87.83531,0.0,0.35347322,-0.0,8.937716E-6
261.80676,2.0,87.87066,0.0,0.35347983,-0.0,8.016825E-6
261.90677,2.0,87.906006,0.0,0.35348344,-0.0,7.3552133E-6
262.00677,2.0,87.94135,0.0,0.35347086,-0.0,6.994605E-6
262.10678,2.0,87.9767,0.0,0.35348538,-0.0,8.252263E-6
262.2068,2.0,88.01205,0.0,0.35347754,-0.0,6.80089E-6
262.3068,2.0,88.04739,0.0,0.35346898,-0.0,7.584691E-6
262.4068,2.0,88.08274,0.0,0.35345614,-0.0,8.440018E-6
262.5068,2.0,88.11809,0.0,0.35344842,-0.0,9.724498E-6
262.6068,2.0,88.153435,0.0,0.35345244,-0.0,1.0496378E-5
262.70682,2.0,88.18878,0.0,0.35344043,-0.0,1.0094047E-5
262.80682,2.0,88.22413,0.0,0.35344005,-0.0,1.129508E-5
262.90683,2.0,88.259476,0.0,0.3534457,-0.0,1.1333824E-5
263.00684,2.0,88.29482,0.0,0.35344195,-0.0,1.076758E-5
263.10684,2.0,88.33017,0.0,0.3534382,-0.0,1.1143088E-5
263.20685,2.0,88.36552,0.0,0.35345677,-0.0,1.1518598E-5
263.30685,2.0,88.40086,0.0,0.3534416,-0.0,9.661913E-6
263.40686,2.0,88.43621,0.0,0.3534452,-0.0,1.1178851E-5
263.50687,2.0,88.47156,0.0,0.3534526,-0.0,1.0818243E-5
263.60687,2.0,88.506905,0.0,0.3534375,-0.0,1.0079146E-5
263.70688,2.0,88.54225,0.0,0.35344738,-0.0,1.15871435E-5
263.8069,2.0,88.5776,0.0,0.35345063,-0.0,1.0600686E-5
263.9069,2.0,88.612946,0.0,0.35344478,-0.0,1.0275841E-5
264.0069,2.0,88.64829,0.0,0.35346106,-0.0,1.0859966E-5
264.1069,2.0,88.68364,0.0,0.35346833,-0.0,9.23276E-6
264.2069,2.0,88.71899,0.0,0.35346478,-0.0,8.505583E-6
264.30692,2.0,88.75433,0.0,0.35346073,-0.0,8.860231E-6
264.40692,2.0,88.78968,0.0,0.35345212,-0.0,9.265542E-6
264.50693,2.0,88.82503,0.0,0.3534456,-0.0,1.012683E-5
264.60693,2.0,88.860374,0.0,0.35345387,-0.0,1.07795E-5
264.70694,2.0,88.89572,0.0,0.353457,-0.0,9.950995E-6
264.80695,2.0,88.93107,0.0,0.35346323,-0.0,9.638071E-6
264.90695,2.0,88.966415,0.0,0.3534598,-0.0,9.0152025E-6
265.00696,2.0,89.00176,0.0,0.35345533,-0.0,9.357929E-6
265.10696,2.0,89.03711,0.0,0.3534682,-0.0,9.804964E-6
265.20697,2.0,89.07246,0.0,0.35347196,-0.0,8.517504E-6
265.30698,2.0,89.1078,0.0,0.35346892,-0.0,8.141995E-6
265.40698,2.0,89.14315,0.0,0.35347274,-0.0,8.445978E-6
265.507,2.0,89.1785,0.0,0.35348654,-0.0,8.064509E-6
265.607,2.0,89.213844,0.0,0.35350722,-0.0,6.684661E-6
265.707,2.0,89.2492,0.0,0.35352564,-0.0,4.61638E-6
265.807,2.0,89.28455,0.0,0.3535408,-0.0,2.7745962E-6
265.907,2.0,89.31991,0.0,0.35355145,-0.0,1.257658E-6
266.00702,2.0,89.35526,0.0,0.3535474,-0.0,1.937151E-7
266.10703,2.0,89.39062,0.0,0.3535394,-0.0,5.990267E-7
266.20703,2.0,89.42597,0.0,0.35354277,-0.0,1.397729E-6
266.30704,2.0,89.46133,0.0,0.3535245,-0.0,1.0609627E-6
266.40704,2.0,89.49668,0.0,0.35353017,-0.0,2.887845E-6
266.50705,2.0,89.532036,0.0,0.35352567,-0.0,2.321601E-6
266.60706,2.0,89.56739,0.0,0.35353532,-0.0,2.771616E-6
266.70706,2.0,89.602745,0.0,0.35353172,-0.0,1.8060208E-6
266.80707,2.0,89.6381,0.0,0.35354304,-0.0,2.166629E-6
266.90707,2.0,89.673454,0.0,0.35355276,-0.0,1.0341406E-6
267.00708,2.0,89.70881,0.0,0.35354868,-0.0,6.258488E-8
267.1071,2.0,89.74416,0.0,0.3535596,-0.0,4.708767E-7
267.2071,2.0,89.77952,0.0,0.35355878,-0.0,-6.228685E-7
267.3071,2.0,89.81487,0.0,0.353544,-0.0,-5.3942205E-7
267.4071,2.0,89.85023,0.0,0.35354215,-0.0,9.3877316E-7
267.5071,2.0,89.88558,0.0,0.3535456,-0.0,1.1235476E-6
267.60712,2.0,89.92094,0.0,0.35354283,-0.0,7.778406E-7
267.70712,2.0,89.95629,0.0,0.35354415,-0.0,1.0550023E-6
267.80713,2.0,89.991646,0.0,0.3535451,-0.0,9.23872E-7
267.90714,2.0,90.027,0.0,0.35352218,-0.0,8.285046E-7
268.00714,2.0,90.06235,0.0,0.35350448,-0.0,3.1203033E-6
268.10715,2.0,90.097694,0.0,0.35349718,-0.0,4.8905613E-6
268.20715,2.0,90.13304,0.0,0.35348922,-0.0,5.620718E-6
268.30716,2.0,90.16839,0.0,0.35348082,-0.0,6.41644E-6
268.40717,2.0,90.203735,0.0,0.3534745,-0.0,7.2568655E-6
268.50717,2.0,90.23908,0.0,0.35348153,-0.0,7.888675E-6
268.60718,2.0,90.27443,0.0,0.35348487,-0.0,7.18534E-6
268.70718,2.0,90.30978,0.0,0.35349348,-0.0,6.851554E-6
268.8072,2.0,90.34512,0.0,0.35349903,-0.0,5.990267E-6
268.9072,2.0,90.38047,0.0,0.35349572,-0.0,5.435944E-6
269.0072,2.0,90.41582,0.0,0.35350242,-0.0,5.7667494E-6
269.1072,2.0,90.451164,0.0,0.35350582,-0.0,5.096197E-6
269.2072,2.0,90.48652,0.0,0.35352343,-0.0,4.756451E-6
269.30722,2.0,90.52187,0.0,0.35351023,-0.0,2.9951334E-6
269.40723,2.0,90.55722,0.0,0.3535019,-0.0,4.3153764E-6
269.50723,2.0,90.59257,0.0,0.3535008,-0.0,5.1498414E-6
269.60724,2.0,90.627914,0.0,0.3534918,-0.0,5.25713E-6
269.70724,2.0,90.66326,0.0,0.353504,-0.0,6.15716E-6
269.80725,2.0,90.69861,0.0,0.35350683,-0.0,4.9382447E-6
269.90726,2.0,90.73396,0.0,0.35351098,-0.0,4.6551227E-6
270.00726,2.0,90.76932,0.0,0.35351744,-0.0,4.2408706E-6
270.10727,2.0,90.80467,0.0,0.35354185,-0.0,3.59416E-6
270.20728,2.0,90.84003,0.0,0.35353693,-0.0,1.1533499E-6
270.30728,2.0,90.87538,0.0,0.3535458,-0.0,1.6450882E-6
270.4073,2.0,90.910736,0.0,0.35354754,-0.0,7.56979E-7
270.5073,2.0,90.94609,0.0,0.35355785,-0.0,5.8412553E-7
270.6073,2.0,90.981445,0.0,0.35354197,-0.0,-4.4703484E-7
270.7073,2.0,91.0168,0.0,0.35354874,-0.0,1.1414289E-6
270.8073,2.0,91.052155,0.0,0.35353243,-0.0,4.6491624E-7
270.90732,2.0,91.08751,0.0,0.35353285,-0.0,2.0951034E-6
271.00732,2.0,91.12286,0.0,0.3535271,-0.0,2.05338E-6
271.10733,2.0,91.15822,0.0,0.35352257,-0.0,2.628565E-6
271.20734,2.0,91.193565,0.0,0.35350627,-0.0,3.0815602E-6
271.30734,2.0,91.22892,0.0,0.35352287,-0.0,4.7117474E-6
271.40735,2.0,91.264275,0.0,0.35352188,-0.0,3.0517579E-6
271.50735,2.0,91.29963,0.0,0.35351393,-0.0,3.1501056E-6
271.60736,2.0,91.334984,0.0,0.35351387,-0.0,3.9458278E-6
271.70737,2.0,91.37034,0.0,0.35352162,-0.0,3.951788E-6
271.80737,2.0,91.40569,0.0,0.3535211,-0.0,3.1769275E-6
271.90738,2.0,91.44105,0.0,0.35351506,-0.0,3.2275916E-6
272.0074,2.0,91.4764,0.0,0.35352573,-0.0,3.832579E-6
272.1074,2.0,91.51176,0.0,0.35352555,-0.0,2.7656556E-6
272.2074,2.0,91.54711,0.0,0.35353416,-0.0,2.783537E-6
272.3074,2.0,91.582466,0.0,0.35353827,-0.0,1.9222498E-6
272.4074,2.0,91.61782,0.0,0.35354778,-0.0,1.5109778E-6
272.50742,2.0,91.653175,0.0,0.35355332,-0.0,5.602837E-7
272.60742,2.0,91.68853,0.0,0.3535633,-0.0,5.9604646E-9
272.70743,2.0,91.723885,0.0,0.3535596,-0.0,-9.924173E-7
272.80743,2.0,91.75924,0.0,0.35354978,-0.0,-6.228685E-7
272.90744,2.0,91.79459,0.0,0.35355663,-0.0,3.606081E-7
273.00745,2.0,91.82995,0.0,0.35356754,-0.0,-3.2484533E-7
273.10745,2.0,91.86531,0.0,0.35358435,-0.0,-1.4156103E-6
273.20746,2.0,91.90067,0.0,0.3536036,-0.0,-3.0964613E-6
273.30746,2.0,91.936035,0.0,0.35360393,-0.0,-5.0216913E-6
273.40747,2.0,91.9714,0.0,0.35360277,-0.0,-5.054474E-6
273.50748,2.0,92.00676,0.0,0.35360402,-0.0,-4.9382447E-6
273.60748,2.0,92.04212,0.0,0.3535976,-0.0,-5.063415E-6
273.7075,2.0,92.07748,0.0,0.35358292,-0.0,-4.422665E-6
273.8075,2.0,92.11283,0.0,0.35358173,-0.0,-2.95341E-6
273.9075,2.0,92.148186,0.0,0.35356814,-0.0,-2.8342008E-6
274.0075,2.0,92.18354,0.0,0.35355923,-0.0,-1.475215E-6
274.1075,2.0,92.218895,0.0,0.35355493,-0.0,-5.8412553E-7
274.20752,2.0,92.25425,0.0,0.35355124,-0.0,-1.5497208E-7
274.30753,2.0,92.289604,0.0,0.35355547,-0.0,2.1457673E-7
274.40753,2.0,92.32496,0.0,0.3535841,-0.0,-2.0861626E-7
274.50754,2.0,92.36031,0.0,0.35358196,-0.0,-3.0726194E-6
274.60754,2.0,92.395676,0.0,0.35358596,-0.0,-2.8580428E-6
274.70755,2.0,92.43104,0.0,0.3535851,-0.0,-3.257394E-6
274.80756,2.0,92.46639,0.0,0.35357156,-0.0,-3.1709671E-6
274.90756,2.0,92.50175,0.0,0.35357407,-0.0,-1.8179417E-6
275.00757,2.0,92.5371,0.0,0.3535756,-0.0,-2.0682812E-6
275.10757,2.0,92.57246,0.0,0.3535833,-0.0,-2.220273E-6
275.20758,2.0,92.60782,0.0,0.3535914,-0.0,-2.9921532E-6
275.3076,2.0,92.64317,0.0,0.35357726,-0.0,-3.8027763E-6
275.4076,2.0,92.67853,0.0,0.35357058,-0.0,-2.387166E-6
275.5076,2.0,92.71388,0.0,0.35356745,-0.0,-1.719594E-6
275.6076,2.0,92.74924,0.0,0.35357252,-0.0,-1.4066696E-6
275.7076,2.0,92.78459,0.0,0.35356358,-0.0,-1.9133092E-6
275.80762,2.0,92.81995,0.0,0.353573,-0.0,-1.0192394E-6
275.90762,2.0,92.8553,0.0,0.35357288,-0.0,-1.960993E-6
276.00763,2.0,92.890656,0.0,0.35357523,-0.0,-1.949072E-6
276.10764,2.0,92.92601,0.0,0.35356757,-0.0,-2.1845103E-6
276.20764,2.0,92.961365,0.0,0.35357183,-0.0,-1.4185906E-6
276.30765,2.0,92.99672,0.0,0.35356486,-0.0,-1.8447638E-6
276.40765,2.0,93.032074,0.0,0.35356888,-0.0,-1.1473894E-6
276.50766,2.0,93.06743,0.0,0.35356358,-0.0,-1.5497208E-6
276.60767,2.0,93.10278,0.0,0.35356736,-0.0,-1.0192394E-6
276.70767,2.0,93.13814,0.0,0.3535716,-0.0,-1.397729E-6
276.80768,2.0,93.17349,0.0,0.35356882,-0.0,-1.820922E-6
276.90768,2.0,93.20885,0.0,0.3535539,-0.0,-1.5437603E-6
277.0077,2.0,93.2442,0.0,0.35354385,-0.0,-5.066395E-8
277.1077,2.0,93.27956,0.0,0.3535478,-0.0,9.536743E-7
277.2077,2.0,93.31491,0.0,0.35354042,-0.0,5.5730345E-7
277.3077,2.0,93.350266,0.0,0.35355118,-0.0,1.296401E-6
277.4077,2.0,93.38562,0.0,0.35353592,-0.0,2.2053719E-7
277.50772,2.0,93.420975,0.0,0.35355023,-0.0,1.7464162E-6
277.60773,2.0,93.45633,0.0,0.3535417,-0.0,3.1590463E-7
277.70773,2.0,93.491684,0.0,0.3535344,-0.0,1.1682511E-6
277.80774,2.0,93.52704,0.0,0.35354537,-0.0,1.898408E-6
277.90775,2.0,93.56239,0.0,0.35353583,-0.0,8.0168246E-7
278.00775,2.0,93.59775,0.0,0.35355723,-0.0,1.7553568E-6
278.10776,2.0,93.6331,0.0,0.35354334,-0.0,-3.8444998E-7
278.20776,2.0,93.66846,0.0,0.35354382,-0.0,1.0043383E-6
278.30777,2.0,93.70381,0.0,0.35354513,-0.0,9.566546E-7
278.40778,2.0,93.73917,0.0,0.35352883,-0.0,8.2552435E-7
278.50778,2.0,93.77452,0.0,0.35352844,-0.0,2.4557114E-6
278.6078,2.0,93.809875,0.0,0.35352898,-0.0,2.4944545E-6
278.7078,2.0,93.84523,0.0,0.35352546,-0.0,2.4408102E-6
278.8078,2.0,93.880585,0.0,0.35353878,-0.0,2.7924777E-6
278.9078,2.0,93.91594,0.0,0.35354754,-0.0,1.4603138E-6
279.0078,2.0,93.951294,0.0,0.35355762,-0.0,5.8412553E-7
279.10782,2.0,93.98665,0.0,0.35354692,-0.0,-4.2319297E-7
279.20782,2.0,94.022,0.0,0.35355467,-0.0,6.467104E-7
279.30783,2.0,94.05736,0.0,0.35356104,-0.0,-1.2814999E-7
279.40784,2.0,94.09271,0.0,0.3535517,-0.0,-7.659197E-7
279.50784,2.0,94.12807,0.0,0.3535586,-0.0,1.6987325E-7
279.60785,2.0,94.16342,0.0,0.35355905,-0.0,-5.2154064E-7
279.70786,2.0,94.19878,0.0,0.35356662,-0.0,-5.662441E-7
279.80786,2.0,94.23413,0.0,0.35358214,-0.0,-1.3232232E-6
279.90787,2.0,94.269485,0.0,0.35357925,-0.0,-2.875924E-6
280.00787,2.0,94.30484,0.0,0.3535833,-0.0,-2.5868417E-6
280.10788,2.0,94.340195,0.0,0.35356864,-0.0,-2.9921532E-6
280.2079,2.0,94.37555,0.0,0.35355753,-0.0,-1.5258789E-6
280.3079,2.0,94.410904,0.0,0.35355842,-0.0,-4.142523E-7
280.4079,2.0,94.44626,0.0,0.35354978,-0.0,-5.0365924E-7
280.5079,2.0,94.48161,0.0,0.35357282,-0.0,3.606081E-7
280.6079,2.0,94.51697,0.0,0.3535755,-0.0,-1.9431116E-6
280.70792,2.0,94.55232,0.0,0.35356128,-0.0,-2.2113325E-6
280.80792,2.0,94.58768,0.0,0.35357308,-0.0,-7.8976154E-7
280.90793,2.0,94.62304,0.0,0.35358632,-0.0,-1.9699335E-6
281.00793,2.0,94.658394,0.0,0.35358137,-0.0,-3.2931566E-6
281.10794,2.0,94.693756,0.0,0.35358596,-0.0,-2.7984381E-6
281.20795,2.0,94.72912,0.0,0.35358596,-0.0,-3.257394E-6
281.30795,2.0,94.76447,0.0,0.3535774,-0.0,-3.257394E-6
281.40796,2.0,94.79983,0.0,0.35355857,-0.0,-2.4020671E-6
281.50797,2.0,94.83518,0.0,0.35354474,-0.0,-5.185604E-7
281.60797,2.0,94.87054,0.0,0.35355332,-0.0,8.6426735E-7
281.70798,2.0,94.90589,0.0,0.3535343,-0.0,5.9604646E-9
281.80798,2.0,94.941246,0.0,0.35353097,-0.0,1.9073486E-6
281.908,2.0,94.9766,0.0,0.35353422,-0.0,2.2411348E-6
282.008,2.0,95.011955,0.0,0.35352755,-0.0,1.9162894E-6
282.108,2.0,95.04731,0.0,0.35353643,-0.0,2.5838615E-6
282.208,2.0,95.082664,0.0,0.35351998,-0.0,1.6957522E-6
282.308,2.0,95.11802,0.0,0.3535283,-0.0,3.3408403E-6
282.40802,2.0,95.15337,0.0,0.3535347,-0.0,2.5093557E-6
282.50803,2.0,95.18873,0.0,0.35354808,-0.0,1.8686056E-6
282.60803,2.0,95.22408,0.0,0.35355547,-0.0,5.304814E-7
282.70804,2.0,95.25944,0.0,0.35353538,-0.0,-2.0861626E-7
282.80804,2.0,95.29479,0.0,0.3535432,-0.0,1.8000603E-6
282.90805,2.0,95.33015,0.0,0.353553,-0.0,1.0192394E-6
283.00806,2.0,95.3655,0.0,0.3535449,-0.0,3.874302E-8
283.10806,2.0,95.400856,0.0,0.35354856,-0.0,8.493662E-7
283.20807,2.0,95.43621,0.0,0.35353824,-0.0,4.8279765E-7
283.30807,2.0,95.471565,0.0,0.35353935,-0.0,1.513958E-6
283.40808,2.0,95.50692,0.0,0.35352844,-0.0,1.4036895E-6
283.5081,2.0,95.542274,0.0,0.35353428,-0.0,2.4944545E-6
283.6081,2.0,95.57763,0.0,0.3535227,-0.0,1.9103288E-6
283.7081,2.0,95.61298,0.0,0.35352758,-0.0,3.0696392E-6
283.8081,2.0,95.64834,0.0,0.3535231,-0.0,2.580881E-6
283.9081,2.0,95.68369,0.0,0.35351118,-0.0,3.027916E-6
284.00812,2.0,95.71905,0.0,0.35351712,-0.0,4.220009E-6
284.10812,2.0,95.7544,0.0,0.35351226,-0.0,3.6269428E-6
284.20813,2.0,95.78976,0.0,0.35351306,-0.0,4.1127205E-6
284.30814,2.0,95.8251,0.0,0.35349324,-0.0,4.0322543E-6
284.40814,2.0,95.86045,0.0,0.35348982,-0.0,6.0141087E-6
284.50815,2.0,95.8958,0.0,0.35349196,-0.0,6.3568355E-6
284.60815,2.0,95.93115,0.0,0.35350868,-0.0,6.142259E-6
284.70816,2.0,95.9665,0.0,0.35350078,-0.0,4.4703484E-6
284.80817,2.0,96.001854,0.0,0.3535169,-0.0,5.26011E-6
284.90817,2.0,96.0372,0.0,0.3534873,-0.0,3.6478043E-6
285.00818,2.0,96.07255,0.0,0.353472,-0.0,6.607175E-6
285.1082,2.0,96.107895,0.0,0.35345927,-0.0,8.139014E-6
285.2082,2.0,96.14324,0.0,0.35345495,-0.0,9.411574E-6
285.3082,2.0,96.17859,0.0,0.35345706,-0.0,9.843708E-6
285.4082,2.0,96.213936,0.0,0.35344815,-0.0,9.632111E-6
285.5082,2.0,96.24928,0.0,0.35346484,-0.0,1.05232E-5
285.60822,2.0,96.28463,0.0,0.35348943,-0.0,8.85427E-6
285.70822,2.0,96.31998,0.0,0.35348767,-0.0,6.3955786E-6
285.80823,2.0,96.35532,0.0,0.35349584,-0.0,6.571412E-6
285.90823,2.0,96.39067,0.0,0.35349265,-0.0,5.7548286E-6
286.00824,2.0,96.42602,0.0,0.35349005,-0.0,6.0737134E-6
286.10825,2.0,96.461365,0.0,0.35349357,-0.0,6.3329935E-6
286.20825,2.0,96.49671,0.0,0.3535001,-0.0,5.981326E-6
286.30826,2.0,96.53206,0.0,0.3534939,-0.0,5.3286553E-6
286.40826,2.0,96.567406,0.0,0.35349515,-0.0,5.9485437E-6
286.50827,2.0,96.60276,0.0,0.35351205,-0.0,5.823374E-6
286.60828,2.0,96.638115,0.0,0.35351297,-0.0,4.133582E-6
286.70828,2.0,96.67347,0.0,0.35350886,-0.0,4.041195E-6
286.8083,2.0,96.70882,0.0,0.3535039,-0.0,4.4524672E-6
286.9083,2.0,96.74416,0.0,0.35350242,-0.0,4.9471855E-6
287.0083,2.0,96.77951,0.0,0.3534852,-0.0,5.096197E-6
287.1083,2.0,96.81486,0.0,0.3534842,-0.0,6.8187715E-6
287.2083,2.0,96.850204,0.0,0.35349047,-0.0,6.917119E-6
287.30832,2.0,96.88555,0.0,0.35349065,-0.0,6.2912704E-6
287.40833,2.0,96.9209,0.0,0.35349473,-0.0,6.273389E-6
287.50833,2.0,96.956245,0.0,0.35349274,-0.0,5.865097E-6
287.60834,2.0,96.9916,0.0,0.35350803,-0.0,6.0647726E-6
287.70834,2.0,97.026955,0.0,0.3535197,-0.0,4.5359134E-6
287.80835,2.0,97.06231,0.0,0.35352257,-0.0,3.3676624E-6
287.90836,2.0,97.097664,0.0,0.3535277,-0.0,3.0815602E-6
288.00836,2.0,97.13302,0.0,0.35352078,-0.0,2.5689603E-6
288.10837,2.0,97.16837,0.0,0.3535285,-0.0,3.2603741E-6
288.20837,2.0,97.20373,0.0,0.35351714,-0.0,2.488494E-6
288.30838,2.0,97.239075,0.0,0.3535066,-0.0,3.6239624E-6
288.4084,2.0,97.27442,0.0,0.35349235,-0.0,4.6789646E-6
288.5084,2.0,97.30977,0.0,0.35349151,-0.0,6.1035157E-6
288.6084,2.0,97.345116,0.0,0.35349447,-0.0,6.1869623E-6
288.7084,2.0,97.38047,0.0,0.35350946,-0.0,5.891919E-6
288.8084,2.0,97.415825,0.0,0.35350874,-0.0,4.3928626E-6
288.90842,2.0,97.45117,0.0,0.3535004,-0.0,4.464388E-6
289.00842,2.0,97.48652,0.0,0.35349235,-0.0,5.298853E-6
289.10843,2.0,97.521866,0.0,0.35348657,-0.0,6.1035157E-6
289.20844,2.0,97.55721,0.0,0.3534863,-0.0,6.6816806E-6
